AmbientTemp	SurfaceTemp	SolarRadiation	RelHumidity	SoilMoisture	Watermark	RainMeter	WindSpeed	WindDirection	AmbientTemp_3	SurfaceTemp_3	SolarRadiation_3	RelHumidity_3	SoilMoisture_3	Watermark_3	RainMeter_3	WindSpeed_3	WindDirection_3	AmbientTemp_7	SurfaceTemp_7	SolarRadiation_7	RelHumidity_7	SoilMoisture_7	Watermark_7	RainMeter_7	WindSpeed_7	WindDirection_7	AmbientTemp_11	SurfaceTemp_11	SolarRadiation_11	RelHumidity_11	SoilMoisture_11	Watermark_11	RainMeter_11	WindSpeed_11	WindDirection_11	AmbientTemp_14	SurfaceTemp_14	SolarRadiation_14	RelHumidity_14	SoilMoisture_14	Watermark_14	RainMeter_14	WindSpeed_14	WindDirection_14	AmbientTemp_6	SurfaceTemp_6	SolarRadiation_6	RelHumidity_6	SoilMoisture_6	Watermark_6	RainMeter_6	WindSpeed_6	WindDirection_6	AmbientTemp_5	SurfaceTemp_5	SolarRadiation_5	RelHumidity_5	SoilMoisture_5	Watermark_5	RainMeter_5	WindSpeed_5	WindDirection_5	AmbientTemp_10	SurfaceTemp_10	SolarRadiation_10	RelHumidity_10	SoilMoisture_10	Watermark_10	RainMeter_10	WindSpeed_10	WindDirection_10	AmbientTemp_9	SurfaceTemp_9	SolarRadiation_9	RelHumidity_9	SoilMoisture_9	Watermark_9	RainMeter_9	WindSpeed_9	WindDirection_9	AmbientTemp_12	SurfaceTemp_12	SolarRadiation_12	RelHumidity_12	SoilMoisture_12	Watermark_12	RainMeter_12	WindSpeed_12	WindDirection_12
6.92	-0.4	0.0	70.857	25.603	-11.178	34.8	0.0	102.585	5.36	-0.15	10.103	71.694	33.449	-7.607	28.8	0.0	86.989	6.14	3.475	0.0	72.468	24.15	-9.718	0.0	0.0	119.537	6.38	2.538	0.0	74.228	31.269	-0.032	35.0	0.0	170.685	6.34	6.037	0.0	73.456	11.508	-9.051	0.0	0.0	138.427	6.01	2.038	0.0	75.261	0.0	0.0	0.2	0.0	68.1	6.21	3.725	1.595	77.688	9.838	-23.9	0.0	0.0	125.059	6.1	4.85	0.0	72.793	26.692	-11.434	31.6	0.0	131.162	6.66	3.538	0.0	73.7	21.97	-19.714	0.0	0.0	141.236	5.93	2.413	0.0	75.37	10.201	-23.89	37.2	0.0	123.122
6.82	-0.713	0.532	71.411	25.239	-11.136	34.8	0.0	102.391	5.57	-0.087	2.659	71.244	33.812	-7.636	28.8	0.0	86.698	6.18	3.538	0.0	72.347	23.786	-9.873	0.0	0.0	119.247	6.24	2.225	0.0	74.452	31.124	-0.058	35.0	0.0	170.394	6.28	6.1	0.0	73.546	11.073	-9.066	0.0	0.0	138.039	5.87	2.475	0.0	75.882	0.0	0.0	0.2	0.0	68.39	6.26	3.85	0.532	78.067	9.62	-23.94	0.0	0.0	125.35	6.13	5.037	0.0	72.517	26.692	-11.573	31.6	0.0	131.549	6.6	4.037	0.0	73.942	22.188	-20.37	0.0	0.0	141.333	5.94	2.538	0.0	75.547	10.201	-24.225	37.2	0.0	122.928
6.71	-1.337	0.0	71.598	25.457	-11.466	34.8	0.0	103.748	5.6	0.1	0.0	70.913	33.594	-7.677	28.8	0.0	88.151	5.96	3.35	0.0	73.047	23.859	-9.756	0.0	0.0	119.634	6.24	2.163	0.0	75.785	30.688	0.0	35.0	0.0	170.781	6.24	6.1	0.0	74.882	10.927	-9.081	0.0	0.0	138.233	5.82	2.538	0.0	76.171	0.0	0.0	0.2	0.0	68.874	6.03	3.788	0.0	77.82	9.329	-24.329	0.0	0.0	125.156	6.18	4.912	0.0	72.269	26.62	-11.555	31.6	0.0	131.646	6.74	3.85	0.0	73.511	21.607	-20.426	0.0	0.0	141.624	5.92	2.413	0.0	75.718	10.274	-23.69	37.2	0.0	123.122
6.82	-0.275	1.063	71.567	25.385	-11.195	34.8	0.0	102.682	5.68	-0.087	1.063	70.486	33.449	-7.629	28.8	0.0	75.268	5.72	3.475	0.0	73.89	24.803	-9.754	0.0	0.0	119.247	6.37	2.6	0.0	74.428	30.833	-0.181	35.0	0.0	170.685	6.24	5.912	0.0	74.047	11.0	-9.029	0.0	0.0	138.039	5.76	2.475	0.0	76.357	0.0	0.0	0.2	0.0	68.1	6.24	4.037	1.595	78.013	9.62	-24.411	0.0	0.0	127.674	6.27	4.787	0.0	72.004	26.838	-11.979	31.6	0.0	131.452	6.43	3.85	0.0	74.668	21.897	-20.004	0.0	0.0	141.333	5.82	2.038	0.0	76.295	9.91	-23.773	37.2	0.0	123.122
6.8	-0.4	0.532	71.46	25.094	-11.1	34.8	0.0	102.585	5.51	-0.15	0.0	71.233	33.667	-7.638	28.8	0.0	87.086	5.92	3.6	0.0	73.6	24.077	-9.9	0.0	0.0	119.634	6.51	2.663	0.0	73.797	31.269	-0.137	35.0	0.0	170.394	6.16	5.975	0.0	73.903	10.782	-9.022	0.0	0.0	138.136	5.91	2.163	0.0	75.99	0.0	0.0	0.2	0.0	68.39	6.16	3.85	1.063	77.16	10.201	-23.836	0.0	0.0	127.674	6.07	5.037	0.0	72.864	26.256	-11.389	31.6	0.0	131.162	6.23	3.913	0.0	76.058	21.171	-20.442	0.0	0.0	140.074	5.8	2.225	0.0	76.291	10.419	-24.126	37.2	0.0	122.54
6.64	-0.463	0.532	72.154	24.658	-11.17	34.8	0.0	102.585	5.51	0.037	7.976	71.466	33.521	-7.702	28.8	0.0	88.151	5.82	3.35	0.0	73.58	24.367	-9.774	0.0	0.0	119.344	6.54	3.038	0.0	73.854	30.543	-0.454	35.0	0.0	170.394	6.12	6.037	0.0	74.326	11.581	-9.022	0.0	0.0	138.136	5.84	2.288	0.0	76.844	0.0	0.0	0.2	0.0	68.39	5.98	3.725	0.0	77.957	10.128	-24.207	0.0	0.0	127.771	6.06	4.85	0.0	72.76	26.474	-11.622	31.6	0.0	131.646	6.17	3.913	0.0	76.294	22.043	-19.398	0.0	0.0	132.13	5.8	2.1	0.0	76.316	9.91	-24.086	37.2	0.0	123.025
6.72	-0.838	1.595	71.963	25.457	-11.119	34.8	0.0	102.585	5.44	0.037	1.595	71.916	33.667	-7.664	28.8	0.0	87.473	5.9	3.85	0.0	72.83	24.513	-9.819	0.0	0.0	136.49	6.45	3.35	0.0	74.141	31.051	-0.426	35.0	0.0	170.394	6.12	5.912	0.0	74.377	11.363	-8.999	0.0	0.0	138.233	5.7	2.35	0.0	77.234	0.0	0.0	0.2	0.0	68.487	6.37	3.725	1.063	76.734	9.91	-24.309	0.0	0.0	127.674	6.04	5.037	0.0	72.961	26.474	-11.573	31.6	0.0	131.452	6.24	4.037	0.0	75.86	21.825	-20.265	0.0	0.0	132.324	5.76	2.225	0.0	76.382	9.91	-24.415	37.2	0.0	123.122
6.62	-0.838	0.0	72.357	24.731	-11.002	34.8	0.0	102.682	5.41	-0.212	0.0	72.039	33.521	-7.648	28.8	0.0	86.892	5.76	3.788	0.0	73.415	24.077	-9.793	0.0	0.0	135.133	6.5	3.288	0.0	74.252	30.47	-0.438	35.0	0.0	174.463	6.15	5.725	0.0	75.064	11.436	-8.956	0.0	0.0	137.846	6.01	2.725	0.0	76.061	0.0	0.0	0.2	0.0	68.293	6.58	3.788	0.532	75.38	9.765	-24.329	0.0	0.0	128.159	6.07	4.787	0.0	72.89	26.474	-11.612	31.6	0.0	131.452	6.18	4.037	0.0	76.57	21.752	-19.43	0.0	0.0	133.002	5.8	2.225	0.0	76.39	9.838	-24.028	37.2	0.0	123.025
6.51	-1.15	0.0	73.004	24.658	-11.076	34.8	0.0	102.391	5.41	-0.338	1.595	72.245	33.812	-7.644	28.8	0.0	87.28	5.74	3.413	0.0	73.945	24.44	-9.659	0.0	0.0	135.133	6.64	3.288	0.0	73.44	30.761	-0.34	35.0	1.064	178.725	6.05	5.787	0.0	75.094	11.073	-8.977	0.0	0.0	138.039	5.93	2.975	0.0	76.814	0.0	0.0	0.2	0.0	68.1	6.6	3.85	1.063	75.485	9.402	-24.451	0.0	0.0	130.193	5.98	4.85	0.0	72.897	26.402	-11.545	31.6	0.0	131.452	6.06	3.788	0.0	76.891	21.534	-19.366	0.0	0.0	132.421	5.74	2.038	0.0	76.576	9.983	-23.673	37.2	0.0	123.412
6.54	-1.337	0.0	72.805	25.53	-11.051	34.8	0.0	103.069	5.41	-0.4	0.0	71.936	33.667	-7.661	28.8	0.0	88.055	5.82	3.538	0.0	73.834	24.585	-9.816	0.0	0.0	135.23	6.69	2.85	0.0	73.143	31.197	-0.198	35.0	0.0	178.434	6.0	5.85	0.0	74.403	11.0	-9.022	0.0	0.0	138.039	5.68	2.538	0.0	78.087	0.0	0.0	0.2	0.0	72.459	6.74	3.913	1.063	74.808	10.128	-24.672	0.0	0.0	130.484	5.9	4.912	0.0	73.392	26.765	-11.593	31.6	0.0	131.452	6.24	3.6	0.0	76.085	21.68	-19.216	0.0	0.0	132.421	5.76	2.163	0.0	76.505	10.201	-24.008	37.2	0.0	122.928
6.58	-1.025	1.063	72.838	25.457	-11.093	34.8	0.0	102.488	5.32	-0.212	9.571	72.535	33.449	-7.64	28.8	0.0	86.892	5.86	3.163	0.0	73.486	23.859	-9.751	0.0	0.0	135.327	6.42	3.35	0.0	74.337	30.906	-0.525	35.0	1.048	178.628	5.92	5.85	0.0	75.618	11.073	-8.999	0.0	0.0	138.427	5.7	2.663	0.0	77.994	0.0	0.0	0.2	0.0	171.75	6.61	3.975	2.659	75.412	9.692	-24.492	0.0	0.0	131.549	5.92	4.85	0.0	73.32	26.474	-11.508	31.6	0.0	131.259	6.26	3.35	0.0	75.539	21.825	-19.769	0.0	0.0	132.615	5.8	2.288	0.0	76.464	9.474	-23.751	37.2	0.0	123.896
6.69	-1.15	1.063	72.68	25.53	-10.999	34.8	0.0	102.391	5.15	-0.212	2.659	72.96	33.667	-7.678	28.8	0.0	87.086	5.84	3.475	0.0	73.227	23.932	-9.944	0.0	0.0	135.133	6.22	3.163	0.0	75.23	31.487	-0.234	35.0	1.006	178.919	5.83	5.725	0.0	76.272	11.363	-8.941	0.0	0.0	137.749	5.59	2.85	0.0	77.799	0.0	0.0	0.2	0.0	171.75	6.6	3.913	0.532	75.259	9.62	-24.37	0.0	0.0	131.259	5.96	4.787	0.0	73.149	26.547	-11.536	31.6	0.0	131.549	6.28	3.35	0.0	75.869	22.115	-18.951	0.0	0.0	132.808	5.76	2.225	0.0	76.728	10.056	-24.126	37.2	0.0	123.8
6.62	-1.212	1.063	72.821	25.53	-10.991	34.8	0.0	102.585	5.2	-0.212	2.659	73.047	33.812	-7.625	28.8	0.0	87.086	5.68	3.35	0.0	73.501	24.44	-9.869	0.0	0.0	134.94	6.15	2.975	0.0	75.716	31.415	-0.303	35.0	0.0	178.919	5.84	5.725	0.0	75.876	11.436	-8.934	0.0	0.0	138.039	5.74	2.663	0.0	76.996	0.0	0.0	0.2	0.0	171.653	6.35	3.6	3.722	76.158	9.91	-24.569	0.0	0.0	131.743	6.0	4.725	0.0	72.978	26.692	-11.489	31.6	0.0	131.646	6.52	3.35	0.0	75.192	22.115	-18.651	0.0	0.0	132.421	5.61	2.038	0.0	77.165	10.201	-23.871	37.2	0.0	123.896
6.63	-1.462	0.0	72.771	25.603	-11.236	34.8	0.0	102.876	5.31	-0.212	0.0	72.558	33.739	-7.663	28.8	0.0	87.183	5.74	3.35	0.0	73.462	24.44	-9.83	0.0	0.0	135.908	6.04	2.85	0.0	75.718	30.615	-0.295	35.0	0.0	178.919	5.79	5.725	0.0	75.741	11.145	-8.934	0.0	0.0	138.233	5.74	2.475	0.0	76.675	0.0	0.0	0.2	0.0	171.556	6.3	3.6	0.532	76.471	10.128	-24.369	0.0	0.0	131.259	6.04	4.662	0.0	72.576	26.692	-11.442	31.6	0.0	131.452	6.58	3.788	0.0	74.37	21.825	-18.759	0.0	0.0	132.518	5.53	2.225	0.0	77.467	9.838	-23.632	37.2	0.0	123.509
6.56	-1.462	0.0	72.809	25.167	-10.957	34.8	0.0	102.488	5.19	-0.15	0.0	72.866	33.594	-7.736	28.8	0.0	86.698	5.72	3.163	0.0	73.687	24.367	-9.865	0.0	0.0	135.908	6.12	2.913	0.0	74.957	31.051	-0.38	35.0	1.081	179.306	5.8	5.787	0.0	75.992	11.436	-8.963	0.0	0.0	138.233	5.82	2.35	0.0	76.345	0.0	0.0	0.2	0.0	171.556	6.3	3.788	0.532	76.844	10.056	-24.43	0.0	0.0	131.452	6.02	4.725	0.0	72.546	26.692	-11.379	31.6	0.0	131.549	6.47	3.663	0.0	75.03	22.115	-18.628	0.0	0.0	135.811	5.65	2.1	0.0	76.952	10.419	-23.792	37.2	0.0	123.703
6.57	-1.275	1.063	72.502	25.239	-11.021	34.8	0.0	102.585	5.07	-0.15	2.127	72.97	33.521	-7.654	28.8	0.0	87.377	5.73	3.35	0.0	73.79	24.15	-9.888	0.0	0.0	135.908	6.14	3.163	0.0	75.639	30.761	-0.397	35.0	1.173	179.112	5.76	5.725	0.0	76.009	11.363	-8.934	0.0	0.0	138.136	5.56	2.788	0.0	78.207	0.0	0.0	0.2	0.0	171.556	6.4	3.475	4.254	76.069	10.201	-24.528	0.0	0.0	136.683	6.04	4.475	0.0	72.884	26.402	-11.306	31.6	0.0	131.452	6.32	3.913	0.0	75.752	21.825	-18.492	0.0	0.0	135.908	5.61	2.1	0.0	77.165	10.128	-1.0	37.2	0.0	123.896
6.59	-1.4	0.0	72.403	25.094	-11.004	34.8	0.0	102.779	4.88	-0.15	1.063	73.364	33.739	-7.638	28.8	0.0	86.602	5.67	3.35	0.0	74.032	24.44	-9.869	0.0	0.0	135.908	6.1	3.1	0.0	75.906	30.833	-0.507	35.0	1.039	179.209	5.7	5.662	0.0	76.567	11.291	-8.999	0.0	0.0	139.202	5.7	2.663	0.0	77.135	0.0	0.0	0.2	0.0	171.653	6.4	3.725	1.063	75.969	9.838	-24.51	0.0	0.0	137.846	6.06	4.85	0.0	72.657	26.402	-11.508	31.6	0.0	131.259	6.24	3.788	0.0	75.985	21.97	-18.265	0.0	0.0	135.908	5.68	2.163	0.0	76.711	9.547	-23.811	37.2	0.0	123.8
6.56	-1.587	0.0	72.757	25.094	-10.941	34.8	0.0	102.585	4.82	-0.212	0.0	74.034	33.449	-7.594	28.8	0.0	88.539	5.66	3.225	0.0	74.055	23.859	-10.06	0.0	0.0	135.424	5.93	3.413	0.0	76.715	31.415	-0.611	35.0	1.073	179.5	5.66	5.6	0.0	76.261	11.436	-8.941	0.0	0.0	138.039	5.68	2.475	0.0	77.155	0.0	0.0	0.2	0.0	171.75	6.49	3.538	2.659	75.537	9.547	-23.943	0.0	0.0	137.846	6.04	4.537	0.0	72.653	26.402	-11.315	31.6	0.0	131.259	6.34	3.663	0.0	75.631	22.115	-18.431	0.0	0.0	136.102	5.6	2.038	0.0	77.089	10.274	-23.171	37.2	0.0	123.8
6.54	-1.837	0.532	73.113	25.239	-10.946	34.8	0.0	102.682	4.74	-0.212	0.0	74.772	33.594	-7.602	28.8	0.0	86.989	5.92	3.6	0.0	73.294	23.932	-9.96	0.0	0.0	135.908	5.94	3.038	0.0	76.519	31.269	-0.454	35.0	1.064	179.306	5.68	5.662	0.0	76.563	11.0	-8.956	0.0	0.0	138.039	5.84	2.663	0.0	76.498	0.0	0.0	0.2	0.0	171.556	6.22	3.475	0.532	76.826	10.056	-24.528	0.0	0.0	138.33	6.06	4.537	0.0	72.349	26.547	-11.176	31.6	0.0	131.452	6.6	3.538	0.0	74.602	21.752	-17.821	0.0	0.0	135.908	5.57	1.975	0.0	76.984	9.983	-23.95	37.2	0.0	123.218
6.48	-1.15	0.532	73.203	25.239	-10.999	34.8	0.0	102.682	4.96	0.163	0.0	74.265	33.739	-7.565	28.8	0.0	86.698	5.92	3.475	0.0	73.167	24.367	-9.944	0.0	0.0	135.908	6.07	3.35	0.0	75.85	30.906	-0.492	35.0	1.215	181.728	5.82	5.537	0.0	75.572	11.0	-8.912	0.0	0.0	137.943	5.72	2.35	0.0	76.917	0.0	0.0	0.2	0.0	171.556	6.1	3.6	1.063	77.787	9.692	-24.369	0.0	0.0	160.029	5.84	4.725	0.0	73.202	26.765	-11.343	31.6	0.0	131.549	6.39	3.913	0.0	75.114	21.462	-18.492	0.0	0.0	135.715	5.6	2.163	0.0	76.744	9.547	-23.712	37.2	0.0	123.509
6.62	-0.963	0.0	72.821	24.731	-10.986	34.8	0.0	102.488	5.13	0.537	0.0	73.465	33.521	-7.695	28.8	0.0	87.086	6.03	3.725	0.0	72.702	24.004	-9.916	0.0	0.0	139.783	6.32	3.538	0.0	74.393	30.979	-0.619	35.0	1.324	188.896	5.9	5.725	0.0	75.564	11.291	-8.999	0.0	0.0	138.136	5.54	2.6	0.0	78.203	0.0	0.0	0.2	0.0	171.556	6.03	3.475	1.063	77.968	9.402	-1.0	0.0	0.0	159.545	5.84	4.662	0.0	73.584	26.474	-11.229	31.6	0.0	131.646	6.26	3.975	0.0	75.414	22.115	-18.408	0.0	0.0	144.82	5.52	1.975	0.0	77.416	10.346	-23.654	37.2	0.0	123.8
6.66	-1.025	1.063	72.674	25.094	-10.977	34.8	0.0	102.488	5.4	0.975	5.849	72.576	33.667	-7.721	28.8	0.0	84.277	5.79	3.475	0.0	73.115	24.367	-10.027	0.0	0.0	139.686	6.18	3.413	0.0	75.272	31.124	-0.545	35.0	1.207	188.896	5.82	5.6	0.0	76.096	11.0	-8.992	0.0	0.0	138.136	5.34	2.788	0.0	79.562	0.0	0.0	0.2	0.0	171.944	6.24	3.475	5.849	76.583	9.329	-24.429	0.0	0.0	159.545	6.06	4.6	0.0	72.606	26.692	-11.22	31.6	0.0	131.549	6.19	3.85	0.0	75.55	22.188	-17.799	0.0	0.0	139.008	5.41	1.788	0.0	78.223	9.765	-23.695	37.2	0.0	123.606
6.52	-1.587	0.0	73.16	25.457	-10.903	34.8	0.0	102.682	5.22	0.475	1.595	72.924	33.667	-7.697	28.8	0.0	87.28	5.88	3.725	0.0	72.903	24.658	-10.239	0.0	1.031	139.783	6.37	3.6	0.0	74.352	30.979	-0.772	35.0	1.073	188.993	5.86	5.662	0.0	75.105	11.363	-8.913	0.0	0.0	137.846	5.56	3.038	0.0	77.914	0.0	0.0	0.2	0.0	196.549	6.28	3.413	3.722	76.492	9.547	-24.408	0.0	0.0	159.545	5.9	4.725	0.0	73.214	26.402	-11.136	31.6	0.0	131.646	6.08	3.6	0.0	76.449	22.043	-18.027	0.0	0.0	139.008	5.31	2.1	0.0	78.541	9.62	-23.792	37.2	0.0	123.8
6.48	-1.4	0.532	73.203	24.876	-10.928	34.8	0.0	102.198	5.12	0.1	0.0	73.26	33.449	-7.662	28.8	0.0	87.473	5.75	3.6	0.0	73.234	24.15	-10.043	0.0	0.913	139.396	6.25	3.225	0.0	75.035	31.269	-0.451	35.0	1.064	189.574	5.77	5.6	0.0	75.787	11.0	-9.133	0.0	0.0	138.039	5.5	3.288	0.0	78.632	0.0	0.0	0.2	0.0	197.518	6.38	3.725	3.19	76.339	10.201	-24.51	0.0	0.0	159.835	5.84	4.85	0.0	73.762	26.184	-11.188	31.6	0.0	131.452	6.35	3.413	0.0	75.408	21.97	-17.983	0.0	0.0	139.299	5.35	2.163	0.0	78.21	9.91	-23.107	37.2	0.0	123.606
6.56	-0.9	0.0	72.911	24.731	-11.19	34.8	0.0	102.876	5.06	-0.087	0.0	73.425	33.594	-7.698	28.8	0.0	87.086	5.6	3.475	0.0	74.396	24.295	-10.027	0.0	0.0	138.814	6.14	3.1	0.0	75.514	31.124	-0.54	35.0	0.0	189.574	5.72	5.475	0.0	75.776	11.363	-8.963	0.0	0.0	138.136	5.53	3.35	0.0	78.468	0.0	0.0	0.2	0.0	197.518	6.28	3.725	1.595	76.442	10.201	-24.309	0.0	0.0	159.448	5.76	4.6	0.0	73.644	26.62	-11.021	31.6	0.0	131.549	5.92	3.35	0.0	77.281	22.115	-18.161	0.0	0.0	142.689	5.31	1.913	0.0	78.469	10.056	-23.234	37.2	0.0	123.315
6.58	-1.15	0.532	72.941	25.021	-10.886	34.8	0.0	102.876	4.89	0.037	2.659	73.796	33.739	-7.664	28.8	0.0	87.086	5.76	3.413	0.0	74.227	23.859	-10.106	0.0	0.0	139.299	6.06	2.975	0.0	76.072	31.197	-0.368	35.0	0.922	189.671	5.74	5.6	0.0	76.922	11.291	-8.992	0.0	0.0	138.136	5.58	3.038	0.0	78.187	0.0	0.0	0.2	0.0	197.808	6.72	3.6	0.532	74.829	9.765	-24.369	0.0	0.0	159.448	5.84	4.6	0.0	73.151	26.474	-11.053	31.6	0.0	131.452	5.9	3.225	0.0	76.931	21.244	-17.939	0.0	0.0	142.883	5.46	1.975	0.0	77.942	9.62	-23.253	37.2	0.0	123.8
6.48	-1.4	1.063	73.177	25.82	-10.853	34.8	0.0	102.682	4.76	-0.15	0.0	74.299	33.158	-7.631	28.8	0.0	86.698	5.68	2.975	0.0	73.958	23.714	-10.006	0.0	0.0	139.008	5.94	3.1	0.0	76.445	30.761	-0.54	35.0	1.014	189.38	5.67	5.412	0.0	76.064	11.145	-8.985	0.0	0.0	138.136	5.62	2.975	0.0	77.511	0.0	0.0	0.2	0.0	197.518	6.48	3.538	1.063	75.986	9.547	-24.449	0.0	0.0	159.545	5.88	4.287	0.0	73.235	26.547	-11.008	31.6	0.0	131.646	6.0	3.225	0.0	76.581	21.68	-18.522	0.0	0.0	143.27	5.42	1.913	0.0	77.884	10.128	-23.335	37.2	0.0	123.993
6.54	-1.15	1.063	73.189	25.021	-10.923	34.8	0.0	102.682	4.66	-0.212	0.0	74.905	33.885	-7.609	28.8	0.0	87.086	5.76	3.288	0.0	73.644	24.077	-10.09	0.0	0.0	139.299	5.94	3.35	0.0	76.246	31.269	-0.59	35.0	1.073	189.574	5.7	5.475	0.0	77.43	11.508	-8.992	0.0	0.0	138.233	5.9	2.725	0.0	76.113	0.0	0.0	0.2	0.0	197.614	6.06	3.35	1.063	77.237	9.547	-24.586	0.0	0.0	159.448	5.85	4.475	0.0	73.459	26.474	-10.94	31.6	0.0	131.452	5.97	3.35	0.0	76.525	21.752	-17.589	0.0	0.0	142.786	5.38	1.788	0.0	78.168	9.838	-1.0	37.2	0.0	123.896
6.62	-1.525	0.0	72.872	24.731	-10.873	34.8	0.0	102.004	5.03	0.037	2.659	74.027	33.594	-7.617	28.8	0.0	88.151	5.84	3.163	0.0	73.457	23.859	-10.142	0.0	0.0	139.008	5.84	3.225	0.0	76.721	30.761	-0.516	35.0	1.115	189.574	5.56	5.412	0.0	77.302	11.363	-8.985	0.0	0.0	138.039	5.68	2.6	0.0	77.155	0.0	0.0	0.2	0.0	197.324	6.22	3.6	1.063	76.529	9.62	-24.767	0.0	0.0	159.835	5.92	4.475	0.0	73.269	26.62	-12.105	31.6	0.0	131.549	6.07	3.288	0.0	76.571	21.752	-17.575	0.0	0.0	142.786	5.3	1.975	0.0	78.564	9.983	-23.455	37.2	0.0	123.896
6.67	-1.712	0.532	72.728	25.239	-10.633	34.8	0.0	102.779	4.96	-0.15	1.063	73.861	33.449	-7.631	28.8	0.0	87.667	5.76	2.975	0.0	73.72	24.513	-10.287	0.0	0.0	139.977	6.01	3.35	0.0	76.111	30.688	-0.623	35.0	1.14	189.671	5.54	5.412	0.0	77.518	10.637	-9.015	0.0	0.0	138.136	5.68	2.413	0.0	77.303	0.0	0.0	0.2	0.0	197.711	5.89	3.35	2.659	78.23	10.201	-24.586	0.0	0.0	159.448	5.98	4.287	0.0	73.051	26.62	-10.913	31.6	0.0	131.259	6.1	3.413	0.0	76.528	21.97	-17.603	0.0	0.0	142.883	5.19	2.038	0.0	78.927	9.547	-23.171	37.2	0.0	123.703
6.57	-1.462	1.595	72.939	25.603	-10.957	34.8	0.0	102.779	5.2	0.037	0.0	72.971	33.594	-7.617	28.8	0.0	87.377	5.78	3.35	0.0	73.597	24.222	-10.286	0.0	0.0	139.299	5.91	3.225	0.0	76.587	31.197	-0.483	35.0	1.265	189.671	5.54	5.475	0.0	77.076	10.927	-9.022	0.0	0.0	138.233	5.6	2.538	0.0	77.752	0.0	0.0	0.2	0.0	197.518	6.3	3.538	0.532	76.272	10.056	-24.449	0.0	0.0	159.157	5.85	4.475	0.0	73.408	26.402	-10.971	31.6	0.0	131.646	6.06	3.6	0.0	76.693	22.115	-21.422	0.0	0.0	140.461	5.14	2.038	0.0	79.109	9.91	-22.865	37.2	0.0	127.384
6.68	-0.838	0.0	72.627	25.021	-10.89	34.8	0.0	102.585	5.34	-0.087	0.0	72.641	33.449	-7.605	28.8	0.0	87.086	5.93	3.475	0.0	72.785	24.004	-10.302	0.0	0.0	139.396	6.3	3.163	0.0	74.313	31.197	-0.658	35.0	1.299	189.38	5.56	5.537	0.0	77.596	11.073	-9.045	0.0	0.0	138.233	5.66	2.6	0.0	77.274	0.0	0.0	0.2	0.0	197.518	6.33	3.538	0.532	76.328	10.056	-24.549	0.0	0.0	159.448	5.9	4.6	0.0	73.188	26.692	-11.021	31.6	0.0	131.646	6.0	3.725	0.0	76.977	21.825	-17.675	0.0	0.0	140.558	5.24	1.85	0.0	78.865	10.201	-24.008	37.2	0.0	127.868
6.72	-0.275	0.0	72.274	25.167	-10.965	34.8	0.0	102.585	5.38	0.037	0.0	72.239	33.667	-7.633	28.8	0.0	86.892	5.89	3.163	0.0	73.007	24.367	-10.237	0.0	0.0	144.82	6.2	3.35	0.0	75.125	30.906	-0.623	35.0	1.358	189.38	5.46	5.6	0.0	76.565	11.145	-9.092	0.0	0.0	162.16	5.3	3.038	0.0	79.192	0.0	0.0	0.2	0.0	197.518	6.28	3.538	0.0	76.467	9.91	-24.549	0.0	0.0	159.448	5.57	4.35	0.0	74.289	26.402	-10.985	31.6	0.0	147.242	6.1	3.788	0.0	76.105	21.897	-17.69	0.0	0.0	134.262	5.31	1.975	0.0	78.76	9.91	-23.455	37.2	0.0	127.771
6.8	0.412	0.532	72.212	25.457	-11.058	34.8	0.0	149.083	5.53	0.163	0.0	71.754	33.739	-7.636	28.8	0.0	86.698	5.8	3.288	0.0	73.601	24.222	-10.353	0.0	0.0	148.308	6.3	3.475	0.0	74.944	31.415	-0.73	35.0	1.475	192.965	5.71	5.412	0.0	76.445	11.218	-9.078	0.0	1.039	164.485	5.32	2.913	0.0	78.786	0.0	0.0	0.2	1.022	184.924	6.21	3.475	0.532	76.576	10.128	-24.528	0.0	0.0	174.075	5.94	4.537	0.0	73.451	26.474	-11.109	31.6	0.0	150.536	6.14	3.913	0.0	75.814	22.043	-17.531	0.0	0.0	140.849	5.48	2.038	0.0	78.482	10.056	-23.474	37.2	0.0	127.771
6.92	0.475	0.532	71.431	24.803	-11.067	34.8	0.0	149.083	5.56	0.662	0.0	71.398	33.303	-7.683	28.8	0.0	87.183	5.84	3.475	0.0	73.609	24.731	-10.206	0.0	0.0	174.656	6.2	3.538	0.0	75.175	31.051	-0.784	35.0	1.601	194.418	5.76	5.412	0.0	76.058	10.927	-9.094	0.0	0.947	165.744	5.6	2.788	0.0	77.409	0.0	0.0	0.2	0.0	179.887	6.3	3.663	0.0	76.322	9.62	-24.787	0.0	1.483	173.3	5.74	4.225	0.0	74.071	26.329	-10.64	31.6	0.0	164.291	6.16	3.788	0.0	75.719	21.244	-17.785	0.0	0.0	136.102	5.97	2.225	0.0	76.773	9.765	-23.632	37.2	0.0	127.578
